rank,amount_cumulative_yen,pick_list,M01 エクアドル vs ドイツ,M02 日本 vs スウェーデン,M03 ウルグアイ vs スペイン,M04 コロンビア vs ポルトガル,M05 アルジェリア vs オーストリア,M06 チュニジア vs オランダ,M07 パラグアイ vs オーストラリア,M08 ノルウェー vs フランス,M09 パナマ vs イングランド,M10 コンゴ民主共和国 vs ウズベキスタン,M11 ヨルダン vs アルゼンチン,M12 ニュージーランド vs ベルギー,M13 クロアチア vs ガーナ,signature,match_1,match_2,match_3,match_4,match_5,match_6,match_7,match_8,match_9,match_10,match_11,match_12,match_13,bucket,source_rank,unit_count,proxy_score,note
110,11000,2 0 2 1 0 2 1 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021021220221,2,0,2,1,0,2,1,2,2,0,2,2,1,direct,110,1,-6.984603,重複なしの直接購入行。1行を1口だけ買う。
111,11100,2 1 2 0 2 2 0 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120220021221,2,1,2,0,2,2,0,0,2,1,2,2,1,direct,111,1,-6.996475,重複なしの直接購入行。1行を1口だけ買う。
112,11200,2 1 0 2 0 2 1 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102021221221,2,1,0,2,0,2,1,2,2,1,2,2,1,direct,112,1,-6.998955,重複なしの直接購入行。1行を1口だけ買う。
113,11300,2 1 2 0 2 2 0 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120220020221,2,1,2,0,2,2,0,0,2,0,2,2,1,direct,113,1,-7.003330,重複なしの直接購入行。1行を1口だけ買う。
114,11400,2 1 0 2 0 2 1 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102021220221,2,1,0,2,0,2,1,2,2,0,2,2,1,direct,114,1,-7.005810,重複なしの直接購入行。1行を1口だけ買う。
115,11500,2 0 2 2 0 2 1 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022021222221,2,0,2,2,0,2,1,2,2,2,2,2,1,direct,115,1,-7.006115,重複なしの直接購入行。1行を1口だけ買う。
116,11600,2 1 0 1 2 2 1 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101221221221,2,1,0,1,2,2,1,2,2,1,2,2,1,direct,116,1,-7.032753,重複なしの直接購入行。1行を1口だけ買う。
117,11700,2 1 2 2 2 2 1 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122221221220,2,1,2,2,2,2,1,2,2,1,2,2,0,direct,117,1,-7.035217,重複なしの直接購入行。1行を1口だけ買う。
118,11800,2 1 0 1 2 2 1 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101221220221,2,1,0,1,2,2,1,2,2,0,2,2,1,direct,118,1,-7.039608,重複なしの直接購入行。1行を1口だけ買う。
119,11900,2 0 2 1 2 2 1 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021221222221,2,0,2,1,2,2,1,2,2,2,2,2,1,direct,119,1,-7.039913,重複なしの直接購入行。1行を1口だけ買う。
120,12000,2 1 2 2 2 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122222021221,2,1,2,2,2,2,2,0,2,1,2,2,1,direct,120,1,-7.041082,重複なしの直接購入行。1行を1口だけ買う。
121,12100,2 0 2 1 0 2 0 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021020221221,2,0,2,1,0,2,0,2,2,1,2,2,1,direct,121,1,-7.041243,重複なしの直接購入行。1行を1口だけ買う。
122,12200,2 1 2 2 2 2 1 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122221220220,2,1,2,2,2,2,1,2,2,0,2,2,0,direct,122,1,-7.042071,重複なしの直接購入行。1行を1口だけ買う。
123,12300,2 1 0 0 0 2 1 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100021221221,2,1,0,0,0,2,1,2,2,1,2,2,1,direct,123,1,-7.044923,重複なしの直接購入行。1行を1口だけ買う。
124,12400,2 1 2 2 2 2 2 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122222020221,2,1,2,2,2,2,2,0,2,0,2,2,1,direct,124,1,-7.047937,重複なしの直接購入行。1行を1口だけ買う。
125,12500,2 0 2 1 0 2 0 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021020220221,2,0,2,1,0,2,0,2,2,0,2,2,1,direct,125,1,-7.048098,重複なしの直接購入行。1行を1口だけ買う。
126,12600,2 1 0 0 0 2 1 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100021220221,2,1,0,0,0,2,1,2,2,0,2,2,1,direct,126,1,-7.051778,重複なしの直接購入行。1行を1口だけ買う。
127,12700,2 0 2 0 0 2 1 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020021222221,2,0,2,0,0,2,1,2,2,2,2,2,1,direct,127,1,-7.052083,重複なしの直接購入行。1行を1口だけ買う。
128,12800,2 1 0 2 2 2 1 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102221222221,2,1,0,2,2,2,1,2,2,2,2,2,1,direct,128,1,-7.061120,重複なしの直接購入行。1行を1口だけ買う。
129,12900,2 1 0 2 0 2 0 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102020221221,2,1,0,2,0,2,0,2,2,1,2,2,1,direct,129,1,-7.062451,重複なしの直接購入行。1行を1口だけ買う。
130,13000,2 1 0 2 0 2 0 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102020220221,2,1,0,2,0,2,0,2,2,0,2,2,1,direct,130,1,-7.069306,重複なしの直接購入行。1行を1口だけ買う。
131,13100,2 0 2 2 0 2 0 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022020222221,2,0,2,2,0,2,0,2,2,2,2,2,1,direct,131,1,-7.069611,重複なしの直接購入行。1行を1口だけ買う。
132,13200,2 1 2 0 2 2 1 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120221221220,2,1,2,0,2,2,1,2,2,1,2,2,0,direct,132,1,-7.081184,重複なしの直接購入行。1行を1口だけ買う。
133,13300,2 1 2 0 2 2 2 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120222021221,2,1,2,0,2,2,2,0,2,1,2,2,1,direct,133,1,-7.087049,重複なしの直接購入行。1行を1口だけ買う。
134,13400,2 1 2 0 2 2 1 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120221220220,2,1,2,0,2,2,1,2,2,0,2,2,0,direct,134,1,-7.088039,重複なしの直接購入行。1行を1口だけ買う。
135,13500,2 1 2 0 2 2 2 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120222020221,2,1,2,0,2,2,2,0,2,0,2,2,1,direct,135,1,-7.093904,重複なしの直接購入行。1行を1口だけ買う。
136,13600,2 1 0 1 2 2 0 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101220221221,2,1,0,1,2,2,0,2,2,1,2,2,1,direct,136,1,-7.096248,重複なしの直接購入行。1行を1口だけ買う。
137,13700,2 1 2 2 2 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122220221220,2,1,2,2,2,2,0,2,2,1,2,2,0,direct,137,1,-7.098712,重複なしの直接購入行。1行を1口だけ買う。
138,13800,2 1 0 1 2 2 0 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101220220221,2,1,0,1,2,2,0,2,2,0,2,2,1,direct,138,1,-7.103103,重複なしの直接購入行。1行を1口だけ買う。
139,13900,2 0 2 1 2 2 0 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021220222221,2,0,2,1,2,2,0,2,2,2,2,2,1,direct,139,1,-7.103408,重複なしの直接購入行。1行を1口だけ買う。
140,14000,2 1 2 2 2 2 0 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122220220220,2,1,2,2,2,2,0,2,2,0,2,2,0,direct,140,1,-7.105567,重複なしの直接購入行。1行を1口だけ買う。
141,14100,2 1 0 0 2 2 1 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100221222221,2,1,0,0,2,2,1,2,2,2,2,2,1,direct,141,1,-7.107088,重複なしの直接購入行。1行を1口だけ買う。
142,14200,2 1 0 0 0 2 0 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100020221221,2,1,0,0,0,2,0,2,2,1,2,2,1,direct,142,1,-7.108418,重複なしの直接購入行。1行を1口だけ買う。
143,14300,2 1 0 0 0 2 0 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100020220221,2,1,0,0,0,2,0,2,2,0,2,2,1,direct,143,1,-7.115273,重複なしの直接購入行。1行を1口だけ買う。
144,14400,2 0 2 0 0 2 0 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2020020222221,2,0,2,0,0,2,0,2,2,2,2,2,1,direct,144,1,-7.115578,重複なしの直接購入行。1行を1口だけ買う。
145,14500,2 1 0 2 2 2 0 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102220222221,2,1,0,2,2,2,0,2,2,2,2,2,1,direct,145,1,-7.124616,重複なしの直接購入行。1行を1口だけ買う。
146,14600,2 0 2 1 0 2 2 2 2 1 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021022221221,2,0,2,1,0,2,2,2,2,1,2,2,1,direct,146,1,-7.131817,重複なしの直接購入行。1行を1口だけ買う。
147,14700,2 0 2 1 0 2 2 2 2 0 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021022220221,2,0,2,1,0,2,2,2,2,0,2,2,1,direct,147,1,-7.138672,重複なしの直接購入行。1行を1口だけ買う。
148,14800,2 1 2 0 2 2 0 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120220221220,2,1,2,0,2,2,0,2,2,1,2,2,0,direct,148,1,-7.144679,重複なしの直接購入行。1行を1口だけ買う。
149,14900,2 1 2 0 2 2 0 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2120220220220,2,1,2,0,2,2,0,2,2,0,2,2,0,direct,149,1,-7.151534,重複なしの直接購入行。1行を1口だけ買う。
150,15000,2 1 0 2 0 2 2 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102022221221,2,1,0,2,0,2,2,2,2,1,2,2,1,direct,150,1,-7.153025,重複なしの直接購入行。1行を1口だけ買う。
151,15100,2 1 2 2 0 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122021021221,2,1,2,2,0,2,1,0,2,1,2,2,1,direct,151,1,-7.158670,重複なしの直接購入行。1行を1口だけ買う。
152,15200,2 1 0 2 0 2 2 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2102022220221,2,1,0,2,0,2,2,2,2,0,2,2,1,direct,152,1,-7.159880,重複なしの直接購入行。1行を1口だけ買う。
153,15300,2 0 2 2 0 2 2 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2022022222221,2,0,2,2,0,2,2,2,2,2,2,2,1,direct,153,1,-7.160185,重複なしの直接購入行。1行を1口だけ買う。
154,15400,2 1 2 2 0 2 1 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2122021020221,2,1,2,2,0,2,1,0,2,0,2,2,1,direct,154,1,-7.165525,重複なしの直接購入行。1行を1口だけ買う。
155,15500,2 1 0 0 2 2 0 2 2 2 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,2: オーストリア勝ち,2: オランダ勝ち,0: 引き分け,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100220222221,2,1,0,0,2,2,0,2,2,2,2,2,1,direct,155,1,-7.170583,重複なしの直接購入行。1行を1口だけ買う。
156,15600,2 1 0 1 2 2 2 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101222221221,2,1,0,1,2,2,2,2,2,1,2,2,1,direct,156,1,-7.186822,重複なしの直接購入行。1行を1口だけ買う。
157,15700,2 1 2 2 2 2 2 2 2 1 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122222221220,2,1,2,2,2,2,2,2,2,1,2,2,0,direct,157,1,-7.189286,重複なしの直接購入行。1行を1口だけ買う。
158,15800,2 1 2 1 2 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121221021221,2,1,2,1,2,2,1,0,2,1,2,2,1,direct,158,1,-7.192468,重複なしの直接購入行。1行を1口だけ買う。
159,15900,2 1 0 1 2 2 2 2 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2101222220221,2,1,0,1,2,2,2,2,2,0,2,2,1,direct,159,1,-7.193677,重複なしの直接購入行。1行を1口だけ買う。
160,16000,2 0 2 1 2 2 2 2 2 2 2 2 1,2: ドイツ勝ち,0: 引き分け,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,2: ウズベキスタン勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2021222222221,2,0,2,1,2,2,2,2,2,2,2,2,1,direct,160,1,-7.193982,重複なしの直接購入行。1行を1口だけ買う。
161,16100,2 1 2 2 2 2 2 2 2 0 2 2 0,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,2: ポルトガル勝ち,2: オーストリア勝ち,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,0: 引き分け,2122222220220,2,1,2,2,2,2,2,2,2,0,2,2,0,direct,161,1,-7.196141,重複なしの直接購入行。1行を1口だけ買う。
162,16200,2 1 0 0 0 2 2 2 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,0: 引き分け,0: 引き分け,0: 引き分け,2: オランダ勝ち,2: オーストラリア勝ち,2: フランス勝ち,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2100022221221,2,1,0,0,0,2,2,2,2,1,2,2,1,direct,162,1,-7.198992,重複なしの直接購入行。1行を1口だけ買う。
163,16300,2 1 2 1 2 2 1 0 2 0 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,1: コロンビア勝ち,2: オーストリア勝ち,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,0: 引き分け,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2121221020221,2,1,2,1,2,2,1,0,2,0,2,2,1,direct,163,1,-7.199323,重複なしの直接購入行。1行を1口だけ買う。
164,16400,2 1 2 0 0 2 1 0 2 1 2 2 1,2: ドイツ勝ち,1: 日本勝ち,2: スペイン勝ち,0: 引き分け,0: 引き分け,2: オランダ勝ち,1: パラグアイ勝ち,0: 引き分け,2: イングランド勝ち,1: コンゴ民主共和国勝ち,2: アルゼンチン勝ち,2: ベルギー勝ち,1: クロアチア勝ち,2120021021221,2,1,2,0,0,2,1,0,2,1,2,2,1,direct,164,1,-7.204638,重複なしの直接購入行。1行を1口だけ買う。
